Name;spectrum_20140711_1648520.csv;spectrum_20140711_1648538.csv;spectrum_20140711_1648545.csv;spectrum_20140711_1648551.csv;spectrum_20140711_1648554.csv;spectrum_20140711_1649482.csv;spectrum_20140711_1649491.csv;spectrum_20140711_1649508.csv;spectrum_20140711_1649516.csv;spectrum_20140711_1649523.csv;spectrum_20140711_1650098.csv;spectrum_20140711_1650106.csv;spectrum_20140711_1650113.csv;spectrum_20140711_1650232.csv;spectrum_20140711_1650241.csv;spectrum_20140711_1650289.csv;spectrum_20140711_1650298.csv;spectrum_20140711_1650306.csv;spectrum_20140711_1650312.csv;spectrum_20140711_1650314.csv;spectrum_20140711_1650511.csv;spectrum_20140711_1650522.csv;spectrum_20140711_1650530.csv;spectrum_20140711_1650599.csv;spectrum_20140711_1651047.csv;spectrum_20140711_1651092.csv;spectrum_20140711_1651102.csv;spectrum_20140711_1651199.csv;spectrum_20140711_1651215.csv;spectrum_20140711_1651264.csv;spectrum_20140711_1651297.csv;spectrum_20140711_1651305.csv;spectrum_20140711_1651314.csv;spectrum_20140711_1651323.csv
Time;20140711_1648520;20140711_1648538;20140711_1648545;20140711_1648551;20140711_1648554;20140711_1649482;20140711_1649491;20140711_1649508;20140711_1649516;20140711_1649523;20140711_1650098;20140711_1650106;20140711_1650113;20140711_1650232;20140711_1650241;20140711_1650289;20140711_1650298;20140711_1650306;20140711_1650312;20140711_1650314;20140711_1650511;20140711_1650522;20140711_1650530;20140711_1650599;20140711_1651047;20140711_1651092;20140711_1651102;20140711_1651199;20140711_1651215;20140711_1651264;20140711_1651297;20140711_1651305;20140711_1651314;20140711_1651323
IT;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788
457.96;0.05920124;0.060440112;0.055360235;0.20565255;0.20531534;0.055380598;0.110956855;0.020982182;0.021914124;0.024727149;0.016730186;0.017623533;0.017562177;0.018323086;0.021232937;0.022320021;0.019795474;0.018310092;0.02021432;0.02018639;0.02261968;0.022839272;0.018708339;0.026245885;0.022505138;0.016938668;0.018675983;0.01900147;0.018814275;0.019701093;0.018476972;0.016218103;0.018392453;0.01864607
458.42;0.059988234;0.060314782;0.055147815;0.20571172;0.20527056;0.055165824;0.11141913;0.020712994;0.021941904;0.024237374;0.016657073;0.017622717;0.017706336;0.018292813;0.020757213;0.02163048;0.019174663;0.018230952;0.020533005;0.020577615;0.022397133;0.022218594;0.018830894;0.025902597;0.022214307;0.017363809;0.018490208;0.018990982;0.01887103;0.019371735;0.018423393;0.015985543;0.017749637;0.018376807
458.88;0.05933741;0.060222466;0.055121068;0.20502962;0.20514037;0.055479974;0.11118365;0.020592285;0.021828793;0.024091747;0.016768921;0.017418418;0.018021092;0.01784436;0.020975064;0.021767028;0.01925718;0.017861573;0.020281725;0.020315021;0.02254676;0.021788463;0.018724054;0.026068494;0.021836089;0.017068522;0.0180763;0.018655607;0.018662717;0.019023525;0.018438904;0.016079819;0.017687567;0.018118314
459.34;0.058548603;0.059670098;0.054657076;0.20475997;0.20388299;0.055189364;0.11037559;0.020605903;0.02158084;0.023772415;0.016050788;0.017598566;0.01749345;0.018073952;0.020598426;0.02184403;0.019072466;0.018029587;0.020036919;0.020031469;0.02171621;0.022326913;0.018384032;0.025433812;0.02213818;0.016678989;0.018323382;0.018844433;0.018201882;0.018878605;0.01799712;0.016307877;0.017864749;0.017734801
459.81;0.05868055;0.059688512;0.05493782;0.20491467;0.20442247;0.05512756;0.11077978;0.020490937;0.021728754;0.024221655;0.016821543;0.01750067;0.017448854;0.018402886;0.020546336;0.021693913;0.01886021;0.017975166;0.020504454;0.020471165;0.022195267;0.022534175;0.018418612;0.02533556;0.0223359;0.01723405;0.018210048;0.018950596;0.018547362;0.018975971;0.018030545;0.016224477;0.01781928;0.017707577
460.27;0.058345325;0.060214575;0.055916175;0.20537156;0.20542459;0.055091724;0.11159229;0.020975672;0.021786533;0.024369458;0.016793638;0.017248616;0.017558938;0.018020447;0.021108953;0.021585535;0.018913552;0.018169465;0.020461742;0.020419026;0.02279353;0.022573791;0.018906882;0.025845367;0.022550251;0.017281609;0.017937094;0.018685052;0.01864921;0.01915611;0.018284405;0.016194541;0.017613376;0.01811252
460.73;0.058718897;0.060070906;0.0555897;0.20667249;0.20683078;0.05536647;0.11180682;0.020707706;0.021965176;0.024396693;0.01646609;0.017607074;0.017586732;0.018324347;0.02103662;0.02219168;0.019181669;0.018431365;0.020151356;0.020156553;0.022503009;0.022392116;0.019002128;0.02605475;0.022648018;0.017337175;0.018673444;0.018938703;0.018818837;0.019712375;0.0182815;0.016195027;0.018357908;0.018182846
461.2;0.059352316;0.06040251;0.055608142;0.20719707;0.20729989;0.056143995;0.111898564;0.0208196;0.021980539;0.02447493;0.016781447;0.017944355;0.018130299;0.01874788;0.02090694;0.021768989;0.01948813;0.018613236;0.020457981;0.020535149;0.022709677;0.022671968;0.018663127;0.026427357;0.022698982;0.01677199;0.01862141;0.018908005;0.01850815;0.019601298;0.018480005;0.016587675;0.018230882;0.018275855
461.66;0.05899788;0.059800345;0.05523693;0.20698173;0.20662399;0.056407966;0.112068504;0.020685164;0.021993218;0.024009142;0.01662186;0.017519116;0.017984485;0.018131211;0.021351956;0.021428248;0.019335318;0.018279973;0.020834947;0.020840164;0.022763083;0.022206184;0.01907367;0.026282132;0.022352295;0.017171562;0.018544551;0.018846871;0.018035784;0.019440796;0.01868166;0.016282411;0.017792985;0.018107343
462.12;0.059280876;0.059774213;0.05477157;0.20661727;0.20651734;0.056168042;0.1118649;0.02060518;0.021527462;0.023624506;0.016103497;0.017554775;0.017692942;0.017854884;0.02140966;0.021495275;0.019798683;0.017886765;0.020286184;0.020256426;0.022990525;0.022465143;0.018744456;0.025635878;0.022421855;0.017206084;0.018380133;0.018830918;0.0186323;0.019675046;0.01859205;0.016378637;0.018027494;0.017903307
462.59;0.059404526;0.060119208;0.054930538;0.20724091;0.20699243;0.055684093;0.11223411;0.020890562;0.021644443;0.024064431;0.016371764;0.017539967;0.017396634;0.017785994;0.020604301;0.021804934;0.019784052;0.018108856;0.020406166;0.020440895;0.022428285;0.022252712;0.018821828;0.026056968;0.022300309;0.01717699;0.018150045;0.018828705;0.018429361;0.01933996;0.018276252;0.016105747;0.018208597;0.017825497
463.05;0.059343092;0.059990257;0.055238977;0.20684215;0.20679225;0.055945594;0.11269525;0.020606184;0.021771625;0.024277156;0.016600432;0.017489543;0.01777569;0.01786695;0.020741433;0.022245618;0.019395305;0.01815337;0.020813394;0.020838775;0.022432212;0.02220212;0.018976822;0.02615993;0.02257487;0.01714147;0.018257486;0.018665211;0.018479696;0.019572465;0.018340565;0.016321138;0.018162763;0.01748878
463.51;0.058907207;0.059811275;0.054889124;0.20632112;0.20661992;0.0555146;0.11293658;0.020181958;0.021984557;0.023722364;0.016171755;0.017708817;0.01789405;0.018291;0.020702323;0.021681244;0.019053763;0.018139713;0.020151682;0.020161498;0.022186711;0.02269328;0.019002436;0.025890049;0.022732275;0.01692598;0.018088954;0.019159652;0.018535145;0.01927789;0.018051403;0.016111212;0.017753992;0.01772572
463.98;0.058963973;0.059907082;0.0549166;0.20696272;0.20691414;0.05619274;0.11292435;0.0201306;0.02167809;0.023653254;0.01638261;0.017331831;0.017778087;0.018359357;0.021120176;0.021894908;0.019196099;0.018194668;0.020264534;0.020298308;0.022606704;0.022095995;0.018439244;0.025605764;0.022758191;0.017132415;0.018593946;0.01922113;0.018591888;0.019487355;0.01816563;0.016175868;0.017654333;0.018238084
464.44;0.058915485;0.059943844;0.054717585;0.20617922;0.20617922;0.055831905;0.1118246;0.02032582;0.021272913;0.024216084;0.01664356;0.017056633;0.017527977;0.018029852;0.021076744;0.021991124;0.019208169;0.017853597;0.020381305;0.020425944;0.02262346;0.022344118;0.018797234;0.025769208;0.02234013;0.017277997;0.01856943;0.01896229;0.019123694;0.019685915;0.018381998;0.016407294;0.017975405;0.017935185
464.9;0.05907169;0.06006449;0.054599315;0.20739909;0.20744802;0.056094613;0.11269323;0.02035574;0.021372935;0.023862785;0.016476234;0.017048772;0.017591007;0.018044652;0.020394914;0.021663288;0.018996075;0.017908417;0.020317145;0.020297706;0.022804467;0.022347353;0.01878087;0.026354529;0.022377435;0.016701143;0.018136451;0.018704576;0.018665599;0.019280907;0.018241175;0.015775707;0.017730823;0.018157128
465.37;0.05897069;0.060115818;0.054394275;0.20705959;0.20725657;0.056058794;0.113245375;0.020144979;0.02085418;0.023977099;0.016404731;0.01715195;0.018107438;0.018068757;0.020813197;0.021958416;0.019393442;0.018380443;0.020292733;0.020243999;0.022914344;0.022420708;0.019015804;0.026039021;0.022195078;0.016585898;0.018302357;0.019095002;0.018009229;0.01969848;0.018210843;0.015989041;0.017874345;0.018260876
465.83;0.05927081;0.059969395;0.054503404;0.20721713;0.20667075;0.055907313;0.11297459;0.020143384;0.02146919;0.023725105;0.016325705;0.017586892;0.017824959;0.018097462;0.021210197;0.02215702;0.01935403;0.018272934;0.020677024;0.020692075;0.022311108;0.022354228;0.018759724;0.025797272;0.022325743;0.017108386;0.018529847;0.018773777;0.018596474;0.01989308;0.017996794;0.016322924;0.01766781;0.01793691
466.3;0.058663603;0.059668228;0.05498576;0.20694205;0.20704179;0.05522974;0.112597;0.0204619;0.021614637;0.023219027;0.016105965;0.017938482;0.017774127;0.018107474;0.020851932;0.02183676;0.019291688;0.017772695;0.020557858;0.020587945;0.022199385;0.022392185;0.018971346;0.025728768;0.022587838;0.017183516;0.01867272;0.018674456;0.018431578;0.020051245;0.018339923;0.016191876;0.018060142;0.017987426
466.76;0.058793336;0.059347123;0.054307513;0.20754327;0.2072435;0.055582326;0.1128732;0.020141656;0.020689914;0.023512991;0.016481511;0.017116744;0.017096553;0.01744842;0.020469671;0.021450927;0.018804882;0.017995311;0.020331092;0.020365804;0.022496095;0.022283291;0.018647244;0.025444154;0.022205532;0.017072925;0.01819667;0.01862106;0.018346298;0.019320253;0.017717423;0.015860673;0.018055027;0.01789754
467.22;0.05915102;0.059437096;0.054901678;0.20685798;0.20650437;0.055780865;0.112755954;0.019965217;0.02056059;0.023456503;0.016722074;0.017132862;0.017279297;0.017749768;0.020595534;0.021650057;0.019287128;0.01817258;0.01969513;0.01969513;0.022886604;0.02204278;0.018564628;0.026262213;0.022250224;0.016836338;0.017637117;0.018780164;0.018090863;0.019031607;0.018168163;0.01589272;0.017920813;0.017262945
467.69;0.059144642;0.059877455;0.05466592;0.20651187;0.20656267;0.055496063;0.11304896;0.019517303;0.02180224;0.0232117;0.01612394;0.017298507;0.017970018;0.01820298;0.02061385;0.021734163;0.018978715;0.018228734;0.019978875;0.019983849;0.023127489;0.022526823;0.018574215;0.025898298;0.02236583;0.016854249;0.018044213;0.018558716;0.017973393;0.019258045;0.018414248;0.01545429;0.017521799;0.017744757
468.15;0.059505798;0.060308762;0.054712303;0.2081828;0.20808093;0.056139972;0.11379865;0.020617204;0.021838805;0.02371174;0.01652357;0.017609384;0.017708052;0.0182635;0.020668818;0.021875987;0.019347908;0.018400583;0.020674732;0.020705517;0.023290824;0.022319045;0.018583044;0.026210612;0.022619173;0.017481424;0.018424748;0.01910201;0.01881474;0.019386727;0.01830535;0.016101785;0.01783131;0.018459722
468.61;0.059828486;0.060344506;0.054887537;0.21069618;0.21054117;0.05665408;0.11482745;0.020917907;0.021616057;0.02398272;0.016888876;0.017361507;0.017538019;0.017920922;0.020901846;0.022249669;0.019928314;0.01850983;0.020805085;0.020774102;0.02319362;0.02263987;0.018576788;0.026624631;0.022730632;0.017145332;0.018878864;0.019577634;0.01847345;0.019746877;0.018356176;0.016638836;0.018395336;0.018315678
469.08;0.0593851;0.059523433;0.054457877;0.20771228;0.20745608;0.055840094;0.11327517;0.020141376;0.021453949;0.023903722;0.016512593;0.01709497;0.017656108;0.017616386;0.020905642;0.02199979;0.018940326;0.018519249;0.019978462;0.020003421;0.02224619;0.022314766;0.018858507;0.026052129;0.022463726;0.017152831;0.01849867;0.01867717;0.018679364;0.01944299;0.018624486;0.016365401;0.017856495;0.018033314
469.54;0.058818854;0.05968755;0.054918006;0.20729072;0.20682864;0.056106158;0.112822756;0.020062376;0.02112215;0.02369219;0.01654035;0.017331248;0.018083043;0.018313702;0.020734785;0.021750994;0.019355072;0.017787565;0.01991154;0.019926537;0.0226389;0.022332503;0.018628145;0.02586047;0.022365125;0.017022392;0.018640436;0.018800044;0.018137999;0.019084118;0.018125234;0.015816923;0.017904555;0.017715106
470.01;0.0593078;0.0600717;0.05508475;0.20832168;0.20853081;0.056010514;0.11363251;0.020133803;0.021155372;0.023704864;0.016569903;0.017502194;0.017853593;0.018292027;0.021024391;0.021820202;0.019319242;0.018033955;0.019903703;0.019934017;0.022900648;0.021974692;0.0180897;0.02635321;0.022274079;0.017156726;0.01869592;0.018956244;0.017777104;0.018859325;0.017928043;0.015994608;0.017719349;0.018064678
470.47;0.05941853;0.059954844;0.054915555;0.2091695;0.20869693;0.05591458;0.11411809;0.020463713;0.021988373;0.023811359;0.016491504;0.017412743;0.017789043;0.018339714;0.020824045;0.021835648;0.019959291;0.018746357;0.02027116;0.020266013;0.022443797;0.022700682;0.018896336;0.026044657;0.022451201;0.017246854;0.018633356;0.018857615;0.018786963;0.01963426;0.018810874;0.0163934;0.018001178;0.018474162
470.93;0.05960847;0.06032884;0.05558515;0.2096747;0.2096747;0.056338124;0.113670915;0.02037711;0.02182034;0.023791071;0.017206296;0.017502643;0.017770037;0.017911246;0.02113355;0.021858204;0.020117702;0.018445937;0.020759024;0.020743297;0.022693416;0.02242188;0.019183097;0.026376864;0.02288489;0.01723425;0.018635778;0.019016549;0.018381877;0.019969672;0.018489605;0.016173651;0.01830096;0.018344868
471.4;0.05921864;0.06010247;0.054882817;0.21051717;0.20998438;0.056023456;0.11434892;0.020609232;0.021174286;0.024160074;0.017093215;0.017415637;0.017603522;0.017731419;0.02097611;0.02196434;0.01937031;0.017927386;0.019892868;0.019918391;0.022365225;0.021580731;0.018691976;0.026459163;0.022637732;0.017037654;0.018996064;0.019123703;0.018286666;0.019459387;0.018054705;0.016365033;0.017879967;0.017954458
471.86;0.05958437;0.060101572;0.055058878;0.2103565;0.21025081;0.056430556;0.11451415;0.020941537;0.021577947;0.023969857;0.016665645;0.017824985;0.01799282;0.01845466;0.021122599;0.021798844;0.01942946;0.018360617;0.020034602;0.020060066;0.02228088;0.0220034;0.018841915;0.026053257;0.02222748;0.017248709;0.018482082;0.018627496;0.018715281;0.019577721;0.018166147;0.016401436;0.01756955;0.018149223
472.33;0.059935417;0.060475297;0.055627458;0.21080944;0.21060355;0.057437573;0.1144037;0.02071385;0.022319367;0.023711422;0.016283765;0.018129667;0.017813187;0.01859477;0.020688675;0.02231022;0.019223073;0.018260205;0.020663863;0.020699654;0.022979906;0.022484666;0.019275937;0.026614765;0.022866573;0.017263375;0.018302217;0.018738437;0.018264875;0.019602936;0.018228605;0.016452512;0.017605983;0.01808153
472.79;0.05928392;0.06039447;0.05466317;0.21079251;0.21079251;0.057190914;0.11396158;0.020548576;0.021940688;0.02403292;0.016878486;0.01772529;0.017678782;0.018281251;0.021094417;0.021892104;0.019498872;0.01807109;0.020149607;0.020221556;0.022796376;0.022293089;0.019102106;0.026194636;0.023107432;0.01689137;0.018208493;0.019548658;0.018809492;0.019355545;0.018020988;0.01633603;0.017843144;0.018273827
473.26;0.05937444;0.06089919;0.05495664;0.21020217;0.20983534;0.05697861;0.11440419;0.020721907;0.021963974;0.024422634;0.016942123;0.017677223;0.017863639;0.01809775;0.021629533;0.02222118;0.019634673;0.018570427;0.02038871;0.020373274;0.022380562;0.022094827;0.018619776;0.02626215;0.022586903;0.01679895;0.018444221;0.018807132;0.018920071;0.01967676;0.01795772;0.015993873;0.018137638;0.017981421
473.72;0.05930734;0.06032697;0.055168133;0.21053585;0.21011893;0.057127703;0.11511885;0.020420067;0.021588104;0.024610804;0.016477305;0.017703125;0.017577473;0.017687663;0.02097877;0.02230562;0.019354321;0.018114012;0.020542791;0.020558283;0.02270275;0.022622073;0.01868605;0.026321474;0.02290377;0.016852917;0.018050939;0.018575706;0.018537687;0.019513033;0.01865618;0.016311573;0.018059067;0.01807833
474.18;0.05956061;0.060153175;0.05565249;0.21166447;0.21161175;0.057898656;0.11436485;0.020835904;0.022334928;0.02442437;0.016994981;0.018554097;0.018030299;0.018725447;0.020809859;0.022300543;0.019508734;0.018317448;0.02074231;0.020789385;0.023597252;0.023190863;0.018848477;0.026414607;0.023212854;0.017066909;0.018761646;0.01926238;0.018299436;0.019631475;0.018484792;0.016862167;0.0180264;0.018562328
474.65;0.05953287;0.060622286;0.055417463;0.2113643;0.21157576;0.05757452;0.114826515;0.020649375;0.021733629;0.024529807;0.016550511;0.017996091;0.017808648;0.018222107;0.0211209;0.021916699;0.01991547;0.018293204;0.02066622;0.020660989;0.022911992;0.022674706;0.019124445;0.02663794;0.022707721;0.017231563;0.018468428;0.019053927;0.018354252;0.01968624;0.018432828;0.016003579;0.018106699;0.018404434
475.11;0.059706878;0.0605003;0.055085927;0.21117596;0.21163414;0.057123736;0.115264915;0.020984396;0.021498049;0.024667647;0.017056478;0.017471788;0.017826628;0.017929034;0.021373156;0.022247788;0.01958015;0.018493082;0.020537248;0.020597434;0.022923367;0.022687744;0.019186761;0.026458167;0.022975752;0.017654521;0.018541394;0.019402325;0.018920576;0.02014694;0.018735258;0.016495373;0.01840777;0.018205412
475.58;0.059549827;0.06015759;0.0546521;0.21020913;0.21098727;0.057206746;0.114227116;0.021260427;0.021838788;0.024519728;0.017017659;0.017305393;0.017793346;0.017852461;0.020857789;0.021874137;0.019090027;0.018473146;0.020466587;0.020451276;0.02264168;0.022805896;0.018784607;0.025879517;0.023109991;0.017381167;0.018705217;0.019088345;0.018343814;0.019546762;0.018238688;0.016960412;0.01821206;0.018035442
476.04;0.059781704;0.06031456;0.055351283;0.21120575;0.21089865;0.057952076;0.11439084;0.02127321;0.022220457;0.02505516;0.016494436;0.017473353;0.018227719;0.01824512;0.020775482;0.022084374;0.01954053;0.01826031;0.021250648;0.021229768;0.022690117;0.022845564;0.018781316;0.026238356;0.022547916;0.017767973;0.019011538;0.018940942;0.018838655;0.019720925;0.01819171;0.016346;0.017907836;0.018384255
476.51;0.059676845;0.060632627;0.055565875;0.21250184;0.21250184;0.057690114;0.11476435;0.021131996;0.022224363;0.024336722;0.016376652;0.017822474;0.018185655;0.018003222;0.021164363;0.022661915;0.019519197;0.018425463;0.020870687;0.020830745;0.023187608;0.022948802;0.018693712;0.02652405;0.022751775;0.017660065;0.018817125;0.018809201;0.018760953;0.019631932;0.018162634;0.016234512;0.018063307;0.018636204
476.97;0.05998112;0.060524516;0.05497793;0.21278825;0.21293871;0.057853308;0.11528619;0.020688357;0.021952732;0.024705553;0.016601328;0.01771831;0.017531889;0.018111276;0.021196833;0.022162221;0.019092884;0.01880261;0.020810558;0.020840358;0.022926686;0.022595393;0.018877309;0.026395872;0.022895923;0.017000604;0.01885164;0.019215152;0.018673712;0.019693645;0.018275507;0.016522814;0.018500624;0.018616077
477.43;0.059298944;0.060372163;0.055395916;0.21387672;0.21387672;0.058323197;0.11540624;0.021242654;0.022108922;0.024919657;0.016783016;0.017570533;0.017720833;0.01809663;0.021634111;0.022161007;0.019050635;0.018462662;0.02092594;0.020921;0.022680225;0.022413714;0.019154152;0.026538374;0.022672234;0.017030273;0.018889016;0.019454416;0.018686434;0.019590335;0.018582702;0.016749928;0.018193623;0.017964602
477.9;0.05872192;0.05995461;0.054818153;0.21283107;0.2127343;0.057976384;0.11599088;0.021039754;0.022126628;0.02479007;0.016822796;0.017855564;0.018219752;0.018377677;0.02079326;0.022231445;0.01954798;0.018258143;0.020295065;0.020323126;0.022586435;0.022401925;0.01888398;0.026135007;0.022484655;0.017233932;0.018640563;0.01873378;0.0186091;0.01959141;0.018669175;0.016519237;0.01807578;0.018070044
478.36;0.059712533;0.06029456;0.054889627;0.21333951;0.2130595;0.057983834;0.11612035;0.021297907;0.022351926;0.024627034;0.01711141;0.017603677;0.018092625;0.018310674;0.021170024;0.02186042;0.020061638;0.018741114;0.020514762;0.020537509;0.023046598;0.022605909;0.019193057;0.026437068;0.022777485;0.017237157;0.018983135;0.01906808;0.018847842;0.019979183;0.019177828;0.0164579;0.018203413;0.018447062
478.83;0.059788026;0.06002446;0.054870386;0.21339099;0.2134378;0.058001634;0.11547456;0.02124056;0.021747695;0.024836339;0.016743634;0.017503103;0.017547775;0.017836304;0.021205468;0.022194168;0.01974306;0.018096162;0.020328844;0.020410093;0.022808583;0.022745004;0.018618045;0.026527334;0.02279643;0.017209277;0.018919187;0.019007623;0.018796612;0.019816482;0.019028742;0.016600758;0.018311389;0.018356513
479.29;0.059900485;0.060900196;0.055179514;0.21516383;0.21516383;0.05859709;0.11606967;0.020786973;0.02174985;0.02503869;0.016481841;0.018057398;0.017926639;0.018303039;0.021371657;0.02208115;0.019506382;0.018363437;0.02036379;0.020429738;0.022725057;0.022903591;0.019014059;0.0264651;0.022962037;0.017247777;0.018549599;0.018934656;0.018849846;0.019520175;0.018633401;0.01672637;0.0187763;0.017947504
479.76;0.05971598;0.06100321;0.05460164;0.2155534;0.21514617;0.058681943;0.1161955;0.021219317;0.022141274;0.025265519;0.017027833;0.01777905;0.018591866;0.018161759;0.021169413;0.022208702;0.019162018;0.01864509;0.020379882;0.020405883;0.022768693;0.022460803;0.018915817;0.02618461;0.023327367;0.017417444;0.018675318;0.019102087;0.018646268;0.019778498;0.01867056;0.016229207;0.01824295;0.018226579
480.22;0.059497263;0.060688432;0.054826107;0.21553186;0.21557565;0.058352593;0.1167783;0.021116478;0.021912621;0.024357023;0.016479913;0.01755758;0.017958635;0.018220766;0.021106927;0.022328852;0.019522224;0.018176263;0.020146923;0.020167636;0.023083486;0.022478573;0.01896754;0.026228335;0.022845404;0.017299097;0.01864935;0.01913604;0.018827816;0.019852607;0.018610524;0.016188873;0.01786304;0.018235646
480.69;0.06025365;0.06070631;0.0550767;0.21635911;0.21557176;0.058488354;0.11719897;0.02093328;0.02261568;0.02385081;0.015977873;0.01765437;0.017715978;0.018143924;0.020948913;0.022463331;0.01989702;0.018111903;0.020863133;0.02083745;0.023272658;0.022668313;0.01888758;0.026299944;0.022850819;0.017402336;0.018936722;0.01892819;0.018916683;0.019331552;0.018437346;0.015843255;0.01778587;0.018263608
481.15;0.06024843;0.06065886;0.055487756;0.21610986;0.21571773;0.058593076;0.117078036;0.021057911;0.022054357;0.024242934;0.016443241;0.01747606;0.017854245;0.01817959;0.020887986;0.022421187;0.019229496;0.018460453;0.020592196;0.020604804;0.023240153;0.02271275;0.018886147;0.026149439;0.022832401;0.017359436;0.018628912;0.019024048;0.018982502;0.019666027;0.01841326;0.015694033;0.018291283;0.018347455
481.62;0.0601237;0.061084498;0.054799095;0.21642773;0.21562696;0.058289792;0.11714988;0.02089686;0.022009196;0.024115972;0.016816627;0.017331325;0.01743215;0.018114008;0.020985212;0.02216846;0.01948691;0.018514507;0.02046591;0.02049018;0.02261659;0.022423048;0.019034743;0.026390078;0.022917436;0.017056443;0.018855207;0.018684696;0.018843127;0.019777697;0.018437048;0.016421778;0.018098628;0.01858991
482.08;0.06068731;0.06165597;0.055176537;0.2169119;0.21678418;0.05844999;0.11797258;0.020943895;0.02194049;0.024340855;0.016562417;0.01743949;0.017980412;0.017889835;0.021339862;0.02229637;0.019931162;0.01839309;0.020677984;0.02073972;0.022805111;0.022039613;0.018680537;0.026646784;0.022952132;0.017016433;0.018500865;0.018865691;0.018305432;0.01984824;0.018479513;0.01622933;0.01789626;0.01804852
482.55;0.061208107;0.061598748;0.055838205;0.21801674;0.21755779;0.059441082;0.11878631;0.020983284;0.02217746;0.024721159;0.016419567;0.017699154;0.017810829;0.01847221;0.021311617;0.02250438;0.019847011;0.018595185;0.020613495;0.020641506;0.02329854;0.022309938;0.01900239;0.02653931;0.023337586;0.017616585;0.019036863;0.019224888;0.018117145;0.019708237;0.018920124;0.016256751;0.017696302;0.018265953
483.01;0.0603311;0.06163528;0.055594005;0.21817783;0.21804784;0.059184257;0.11839566;0.021074498;0.022463828;0.024514586;0.017147912;0.017897505;0.017684137;0.018187251;0.021063117;0.022321165;0.019890059;0.018424192;0.020511573;0.020486847;0.023442918;0.023185605;0.019163232;0.026742201;0.023487706;0.017165534;0.01875277;0.019039256;0.018643204;0.019884512;0.018922744;0.016113134;0.018313862;0.018293986
483.48;0.060591973;0.06162323;0.055175092;0.21732096;0.21688853;0.058864184;0.11815294;0.020901585;0.022142084;0.024227642;0.016733503;0.017541766;0.017903894;0.017880153;0.021319628;0.02253208;0.019604282;0.018133968;0.020349653;0.020345552;0.022880634;0.022710761;0.01874693;0.026595568;0.022828955;0.017374968;0.018107047;0.018961845;0.019145833;0.019465836;0.018635552;0.01619449;0.018176047;0.018713912
483.94;0.061127234;0.06191233;0.055493843;0.21760315;0.21768904;0.058694895;0.11830871;0.020833392;0.022132691;0.024407146;0.01699176;0.017981945;0.017659968;0.017875422;0.021096539;0.022253906;0.019754814;0.018436342;0.020697953;0.02072278;0.022813942;0.022677505;0.0186532;0.026853845;0.023053084;0.017739085;0.018453764;0.019214986;0.018862622;0.019925104;0.01871855;0.016679898;0.018614978;0.018844781
484.41;0.060893174;0.06202419;0.055456825;0.21829358;0.21757804;0.0587753;0.11922801;0.020782985;0.021854471;0.024300428;0.016671287;0.018295404;0.01763426;0.018224152;0.02119365;0.022111041;0.019974485;0.01825781;0.020898787;0.02092486;0.02310379;0.02247708;0.01881927;0.027216299;0.022982925;0.017394096;0.018696643;0.019359667;0.018884528;0.019644966;0.018456241;0.016634542;0.018380482;0.018487005
484.87;0.06026596;0.061202433;0.05513306;0.21787964;0.21778801;0.058598086;0.118846305;0.020925645;0.022115193;0.024452556;0.016503446;0.018008644;0.017627327;0.018365355;0.021392647;0.022102196;0.02002283;0.018393893;0.021013174;0.021084797;0.022836363;0.022402717;0.018806627;0.027020587;0.0233326;0.017345386;0.01903251;0.019088913;0.0189891;0.019392481;0.018548317;0.015960287;0.018226229;0.018550726
485.34;0.06038115;0.06059918;0.055322878;0.217009;0.21626459;0.05869966;0.11802903;0.020536939;0.021765238;0.024407621;0.01642056;0.01776906;0.017301774;0.017595561;0.020956378;0.02176596;0.019249517;0.01836177;0.020321418;0.020379024;0.022458473;0.022498507;0.018812023;0.026921002;0.023527265;0.017297732;0.018349253;0.018974176;0.018643348;0.019618675;0.018364422;0.016398074;0.017958961;0.017967949
485.8;0.060693994;0.06131173;0.055456966;0.21762587;0.21786284;0.058878027;0.11839466;0.021186749;0.022106761;0.024222257;0.016936932;0.017980684;0.017990218;0.01827099;0.021308249;0.022580145;0.019233832;0.018410353;0.02077458;0.020820407;0.023211652;0.022604577;0.019642372;0.02688455;0.02331887;0.017190289;0.018645672;0.019133635;0.01856919;0.019786287;0.018297115;0.016342927;0.0177413;0.018035628
486.27;0.060764104;0.061828244;0.055906635;0.21878567;0.21829867;0.058999255;0.11881135;0.020868968;0.02241411;0.024761597;0.016879162;0.017957272;0.018340558;0.01872199;0.02157177;0.022743765;0.019927742;0.018720947;0.020760523;0.020769894;0.02286464;0.022643054;0.019120008;0.02672915;0.02299774;0.017365113;0.018617198;0.019611107;0.018784354;0.020329248;0.018426407;0.016301475;0.018371599;0.018332256
