Name;spectrum_20140711_1722139.csv;spectrum_20140711_1722141.csv;spectrum_20140711_1722159.csv;spectrum_20140711_1722161.csv;spectrum_20140711_1722178.csv
Time;20140711_1722139;20140711_1722141;20140711_1722159;20140711_1722161;20140711_1722178
361.04;0.38066614;0.09064686;0.09330464;0.088085786;0.08439843
361.5;0.36220583;0.07094218;0.07188537;0.07422926;0.08319574
361.95;0.3536527;0.08822302;0.075538054;0.082431346;0.08013346
362.41;0.34053886;0.07303385;0.06943623;0.07691805;0.08044168
362.86;0.33889157;0.082278326;0.07939424;0.08702616;0.0898746
363.32;0.37202471;0.095844835;0.09223144;0.09234521;0.0944199
363.78;0.362287;0.090277866;0.09122951;0.075523004;0.09520971
364.23;0.33897662;0.09111028;0.086083755;0.08525597;0.077097766
364.69;0.3409769;0.07771256;0.08679542;0.08185785;0.07500795
365.14;0.31777123;0.06516026;0.06656955;0.07054553;0.07765954
365.6;0.31142613;0.066540174;0.067665406;0.069845036;0.07211258
366.06;0.27669403;0.037252888;0.033772204;0.027770089;0.034555517
366.51;0.3455398;0.0853216;0.08576227;0.087629184;0.08482816
366.97;0.33459863;0.07960266;0.079327285;0.07795834;0.084711954
367.42;0.3417083;0.0828883;0.08341447;0.08294648;0.08398172
367.88;0.3493174;0.08204482;0.08543917;0.08259112;0.08443647
368.34;0.31574434;0.05552829;0.061843164;0.05836418;0.059874136
368.79;0.33970147;0.077025115;0.084062;0.0743878;0.07544618
369.25;0.3381937;0.080263056;0.07632435;0.08059173;0.07687048
369.71;0.34701866;0.08050386;0.08236812;0.08655807;0.08672366
370.16;0.34082553;0.07178412;0.063892566;0.07530148;0.07735714
370.62;0.34505168;0.07876962;0.080116436;0.074545965;0.07695477
371.07;0.35548156;0.07854515;0.08495932;0.077292256;0.078282245
371.53;0.38713816;0.0943863;0.090444066;0.08678356;0.09416808
371.99;0.38487288;0.08644015;0.082199745;0.08831698;0.093252726
372.44;0.37610996;0.085329995;0.088984236;0.087166354;0.091225624
372.9;0.37529424;0.08461681;0.08858798;0.084485;0.09044935
373.36;0.3691681;0.08205466;0.08648764;0.08044889;0.0804927
373.81;0.3621804;0.08802344;0.08424806;0.08440469;0.08719252
374.27;0.34402543;0.074525446;0.07363588;0.0821574;0.085332975
374.73;0.33252865;0.07034709;0.070974916;0.06973862;0.07240896
375.18;0.3260874;0.07203791;0.078123026;0.07083082;0.07999333
375.64;0.31735393;0.07353024;0.076690346;0.077549085;0.07072129
376.1;0.32125816;0.07699597;0.0658511;0.07306911;0.068852015
376.55;0.32017365;0.07596509;0.06810509;0.068201415;0.074032314
377.01;0.34610176;0.07588862;0.07764354;0.0776699;0.08268973
377.47;0.34949625;0.073820285;0.07601765;0.07581837;0.07450691
377.92;0.36568865;0.08205447;0.08036618;0.082734846;0.07998902
378.38;0.3716802;0.08290989;0.08567351;0.083823;0.08614477
378.84;0.39033622;0.08638622;0.08239788;0.08282273;0.08844601
379.29;0.38948748;0.07901701;0.08487345;0.08407962;0.086812854
379.75;0.40648058;0.08309155;0.087598495;0.08278487;0.08795165
380.21;0.41353056;0.09107053;0.09021484;0.09258689;0.093086086
380.67;0.41617915;0.08671939;0.08613209;0.09243111;0.09306996
381.12;0.41149879;0.07821605;0.07730852;0.08061814;0.08230391
381.58;0.432955;0.08490644;0.092773154;0.085879296;0.0890766
382.04;0.45294437;0.09383523;0.09775848;0.09437452;0.09638588
382.49;0.44355944;0.098787576;0.09999103;0.09781292;0.09935363
382.95;0.41912842;0.08826252;0.08281868;0.08553295;0.090567276
383.41;0.39244246;0.08176604;0.081463754;0.084652945;0.08469357
383.87;0.36617053;0.07519706;0.075328305;0.08333625;0.08133871
384.32;0.35114807;0.0741664;0.07079297;0.073670074;0.074632786
384.78;0.34442964;0.06468041;0.061125178;0.06818795;0.06468661
385.24;0.3617373;0.07137029;0.07181767;0.077307224;0.07272505
385.7;0.36951762;0.07343139;0.06963852;0.07499793;0.07241711
386.15;0.38605905;0.077574216;0.075013645;0.07916827;0.07745121
386.61;0.38824546;0.07330071;0.07147874;0.06907453;0.07467606
387.07;0.39148176;0.070631236;0.07079874;0.0733943;0.07435197
387.53;0.3888439;0.07090186;0.07292994;0.07114705;0.072364695
387.98;0.38255122;0.06590083;0.06819744;0.06796112;0.072965175
388.44;0.37091452;0.06407507;0.06785559;0.068505496;0.0721691
388.9;0.3585774;0.06622202;0.06679408;0.06866628;0.06661641
389.36;0.35766074;0.0619711;0.06120502;0.06418232;0.06671217
389.82;0.3516387;0.06080313;0.06256767;0.061958767;0.06598969
390.27;0.36650777;0.06379477;0.06530639;0.06472115;0.06720005
390.73;0.38231698;0.06341792;0.06370655;0.06569413;0.06886279
391.19;0.40494248;0.06642696;0.06330866;0.066042334;0.07028716
391.65;0.45016637;0.07614356;0.07728438;0.07797706;0.08095798
392.1;0.4602439;0.073629454;0.08026555;0.079376526;0.07867163
392.56;0.45395464;0.07428198;0.075165235;0.075680226;0.076906994
393.02;0.4396272;0.07539939;0.07321208;0.07409564;0.07778585
393.48;0.40211958;0.06584327;0.066964366;0.06854536;0.06979405
393.94;0.3631131;0.060747962;0.061866958;0.0654994;0.0633516
394.4;0.33853948;0.05463668;0.055577308;0.057903733;0.055864096
394.85;0.34051055;0.05450148;0.055489335;0.053860914;0.053893086
395.31;0.36026004;0.057054423;0.056360662;0.05751029;0.05717585
395.77;0.39363348;0.06279942;0.063554764;0.06566105;0.06598715
396.23;0.3998414;0.06471533;0.06516893;0.065174654;0.06687934
396.69;0.3964252;0.061508104;0.061439004;0.0623145;0.061312087
397.14;0.3770908;0.059174206;0.06035949;0.061368972;0.060151715
397.6;0.34389398;0.054518715;0.0535335;0.053463444;0.055463444
398.06;0.31332505;0.04599493;0.046384927;0.045516048;0.047184315
398.52;0.3095234;0.04348646;0.045977436;0.04623393;0.045485687
398.98;0.3316042;0.047591373;0.048480067;0.05050249;0.04903273
399.44;0.34850457;0.050870474;0.05126468;0.051644698;0.052514162
399.9;0.37359798;0.05464262;0.05539232;0.054723084;0.056305677
400.35;0.37815964;0.052276537;0.053270597;0.054496203;0.05473125
400.81;0.389232;0.051695444;0.05373237;0.055101283;0.054063104
401.27;0.39872167;0.055280108;0.056208342;0.05721709;0.056888696
401.73;0.39164162;0.053458035;0.05488389;0.054467633;0.056610875
402.19;0.3847471;0.051446356;0.053417984;0.05285061;0.05518351
402.65;0.38528407;0.05149126;0.053082384;0.05331394;0.05443612
403.11;0.39755067;0.053668372;0.053474784;0.05539334;0.054573007
403.57;0.39131334;0.051888093;0.051491566;0.05244048;0.051986907
404.02;0.39116377;0.051073696;0.051244922;0.049923092;0.051873673
404.48;0.39047894;0.049724013;0.049304668;0.048427034;0.051388208
404.94;0.38640514;0.047705498;0.047738384;0.04820784;0.049267665
405.4;0.3906531;0.047039073;0.04808927;0.048625667;0.048831563
405.86;0.38857737;0.046478122;0.04836717;0.04717932;0.048779193
406.32;0.39364323;0.045640174;0.048217088;0.04789107;0.04905602
406.78;0.39333868;0.044090692;0.044893168;0.04540524;0.046330668
407.24;0.38815966;0.04230296;0.0417275;0.04227273;0.042885687
407.7;0.3902858;0.04215554;0.04267576;0.042447705;0.043586086
408.16;0.3994178;0.042915914;0.043259412;0.043152567;0.04544835
408.61;0.4098993;0.04373128;0.04368269;0.043527022;0.045693584
409.07;0.40855938;0.0417251;0.043105748;0.04270139;0.042976897
409.53;0.40726444;0.040178444;0.042175747;0.04134825;0.041636053
409.99;0.4172153;0.04124334;0.04287716;0.041946217;0.042876087
410.45;0.4178823;0.040960405;0.041572824;0.041280445;0.04147352
410.91;0.4042301;0.038698863;0.038301524;0.038793933;0.0395105
411.37;0.4012597;0.036525212;0.037221033;0.037031963;0.038271803
411.83;0.40132168;0.036103;0.036553107;0.036639046;0.037298676
412.29;0.40298545;0.03609947;0.036910966;0.037517697;0.03810711
412.75;0.4028913;0.03576969;0.0364001;0.03680851;0.037878197
413.21;0.40916705;0.036474656;0.036026865;0.036482405;0.0373402
413.67;0.41744626;0.03702852;0.03692722;0.0368676;0.03782709
414.13;0.4047061;0.03329241;0.034375872;0.03398399;0.034514256
414.59;0.40395194;0.033025604;0.0337937;0.033926576;0.033772595
415.05;0.41590774;0.034631386;0.03514718;0.035508484;0.035874248
415.51;0.41106036;0.033305384;0.034082845;0.034135178;0.0344862
415.97;0.4200026;0.03338957;0.034473132;0.033514865;0.034955066
416.43;0.43405536;0.033682004;0.03469848;0.034227323;0.03521271
416.89;0.43507698;0.03385603;0.034528896;0.03440155;0.034641217
417.35;0.43883798;0.033165116;0.034209087;0.03411972;0.034721285
417.81;0.44762576;0.033793073;0.034272674;0.034512803;0.035078954
418.27;0.44624078;0.034117308;0.033561103;0.03405335;0.034485236
418.73;0.4505042;0.03421777;0.03420866;0.034562085;0.03479605
419.19;0.44737375;0.032283522;0.03332577;0.03327792;0.03367738
419.65;0.4374831;0.031092329;0.030853743;0.03174557;0.03192425
420.11;0.44546935;0.03156753;0.031782907;0.032205027;0.032796506
420.57;0.448394;0.032072052;0.032267474;0.032231677;0.03302145
421.03;0.443493;0.03084102;0.031624116;0.031912304;0.03225103
421.49;0.44697657;0.030506603;0.031720813;0.03172558;0.032129355
421.95;0.45302585;0.0319937;0.031172726;0.03171421;0.03242246
422.41;0.44182742;0.030827487;0.03044749;0.031654626;0.031819336
422.87;0.4540067;0.031280857;0.03132622;0.031527568;0.032303844
423.33;0.4429658;0.029966127;0.030076683;0.030235874;0.030895285
423.79;0.43498027;0.029222416;0.02994942;0.0300778;0.030856993
424.25;0.42522514;0.029138863;0.029167254;0.029394759;0.030384978
424.71;0.42205518;0.029094677;0.0288681;0.02951757;0.029776357
425.17;0.43555734;0.029431876;0.029658342;0.030148938;0.030391315
425.63;0.44404122;0.029642135;0.02990316;0.029805157;0.030480614
426.09;0.43663606;0.02937341;0.029308442;0.02938663;0.03025573
426.55;0.43229198;0.028150586;0.028703727;0.029089028;0.029640129
427.01;0.4447634;0.028428255;0.02907275;0.029283078;0.029663462
427.47;0.44371215;0.02851561;0.028999712;0.028713472;0.029462896
427.93;0.4396064;0.029000271;0.0293704;0.028811047;0.02986667
428.39;0.45912215;0.030508148;0.030439;0.03030579;0.031037139
428.85;0.47232682;0.030417804;0.030894427;0.030991804;0.03196478
429.32;0.4826629;0.030128112;0.031280857;0.030433316;0.0314711
429.78;0.47581682;0.030075125;0.030009579;0.029953156;0.031164423
430.24;0.4543234;0.02820906;0.028179428;0.028286597;0.029545978
430.7;0.4421153;0.027547665;0.027620241;0.027830731;0.02916304
431.16;0.42417163;0.025462668;0.02544647;0.026021093;0.026300207
431.62;0.4028571;0.02438747;0.024534898;0.024825417;0.024841504
432.08;0.40200916;0.025057392;0.025261788;0.025119498;0.025293548
432.54;0.41434407;0.025777332;0.025450645;0.025775371;0.026263585
433;0.43113977;0.026817532;0.026628189;0.027036736;0.027632613
433.46;0.43658254;0.02733846;0.027653672;0.02765779;0.028602427
433.93;0.43387055;0.02737173;0.027386108;0.027549725;0.028642297
434.39;0.42659488;0.026126023;0.026954565;0.026224423;0.026925333
434.85;0.42447612;0.02645536;0.026417349;0.02628633;0.02651884
435.31;0.41964835;0.025889672;0.025986465;0.02620037;0.026514033
435.77;0.4178704;0.02573862;0.025704589;0.026471954;0.02707502
436.23;0.42067906;0.026105033;0.025760934;0.026343428;0.027061284
436.69;0.43017858;0.026681151;0.026799565;0.026802078;0.027184583
437.15;0.45233345;0.027566692;0.027949335;0.027988082;0.028867008
437.62;0.45402068;0.027130822;0.027906504;0.02791093;0.028799202
438.08;0.45357853;0.027276726;0.028388616;0.027901005;0.028765267
438.54;0.45589104;0.027553856;0.028020954;0.028427748;0.028285423
439;0.4476257;0.027530355;0.027360758;0.027883135;0.028341172
439.46;0.4424032;0.025981212;0.026250243;0.025931502;0.02688046
439.92;0.4361449;0.02575353;0.02594318;0.026337115;0.026634935
440.39;0.44157448;0.026385244;0.026280211;0.026773531;0.026904201
440.85;0.44683063;0.026870158;0.027228763;0.02705717;0.027902137
441.31;0.4477358;0.026943654;0.027229767;0.027403597;0.02776189
441.77;0.44475466;0.026638296;0.02655273;0.02688383;0.027415682
442.23;0.44869244;0.026972316;0.027011162;0.027006341;0.028083183
442.69;0.45374915;0.027162135;0.027624905;0.0277445;0.0279559
443.16;0.45721087;0.027082536;0.027534692;0.027454294;0.028337058
443.62;0.45735162;0.02746997;0.027758747;0.027953599;0.028420229
444.08;0.45228767;0.027275657;0.027517771;0.027543759;0.02812614
444.54;0.45652026;0.027296606;0.027703814;0.028004099;0.028666133
445;0.45455417;0.027040027;0.027379038;0.02748912;0.028386055
445.47;0.45171088;0.027326189;0.027612425;0.027413966;0.02842296
445.93;0.44401726;0.026825901;0.027260512;0.027391411;0.027865255
446.39;0.440463;0.026523715;0.026427906;0.026617961;0.02747922
446.85;0.43576992;0.026258882;0.026580328;0.026655098;0.027226202
447.31;0.43674108;0.026070874;0.026571153;0.026488101;0.02675915
447.78;0.43686667;0.0262091;0.026750822;0.026475817;0.027563466
448.24;0.43165278;0.026225958;0.026475333;0.026789248;0.027612897
448.7;0.4378046;0.026207235;0.026636949;0.026581364;0.027265977
449.16;0.4401066;0.026656648;0.026976725;0.026975965;0.027779402
449.63;0.43687004;0.026104368;0.026584536;0.026769344;0.02723829
450.09;0.44727826;0.026949313;0.0273868;0.0274231;0.028046524
450.55;0.45021334;0.0274587;0.027705494;0.02766536;0.028359545
451.01;0.45892796;0.027600486;0.027996661;0.027996594;0.028681388
451.48;0.4723242;0.028476235;0.028641675;0.028629387;0.029396454
451.94;0.48182407;0.02897343;0.029412264;0.029307695;0.030295476
452.4;0.4814461;0.029568447;0.029487856;0.029762993;0.0307308
452.86;0.47704482;0.029288596;0.029244097;0.029364806;0.03044441
453.33;0.4731537;0.028780742;0.02927192;0.029223837;0.029786045
453.79;0.46534163;0.028371593;0.028591698;0.028777663;0.029554872
454.25;0.46171448;0.027958687;0.02826756;0.02810813;0.029089315
454.71;0.45388028;0.027583558;0.02784382;0.02767473;0.02816387
455.18;0.46129158;0.028327692;0.028387208;0.02839284;0.02872287
455.64;0.4610026;0.028040204;0.02825074;0.028370026;0.029191164
456.1;0.46116605;0.027618077;0.028081466;0.028156983;0.028891204
456.57;0.45498604;0.027041448;0.027574684;0.02773232;0.028360793
457.03;0.4609758;0.028386815;0.028449452;0.028625501;0.029001117
457.49;0.46922272;0.028901286;0.028543228;0.028538356;0.029202558
457.96;0.4631849;0.028128643;0.02824451;0.02838735;0.029210221
458.42;0.47480062;0.028770918;0.029137807;0.029323354;0.030142484
458.88;0.46643463;0.028577063;0.028748795;0.0286561;0.029633578
459.34;0.46581164;0.028359711;0.028547017;0.02876863;0.029290793
459.81;0.461787;0.027823534;0.027688852;0.028226098;0.02855798
460.27;0.45552513;0.027512133;0.027490243;0.028059782;0.028869374
460.73;0.4547983;0.027539682;0.02820713;0.027877148;0.028701913
461.2;0.4604463;0.028207352;0.028518612;0.028396169;0.02915958
461.66;0.4661173;0.028278843;0.028530633;0.028424487;0.0291002
462.12;0.4699904;0.028571714;0.028873485;0.028844265;0.029543525
462.59;0.47039548;0.028748374;0.02884497;0.028919518;0.029619657
463.05;0.48481455;0.029343065;0.029740144;0.029670341;0.030440839
463.51;0.49078453;0.029934313;0.03002272;0.029847218;0.030963434
463.98;0.48836908;0.029499218;0.02984601;0.029882913;0.030370235
464.44;0.49800998;0.0303605;0.030654294;0.03063613;0.031032395
464.9;0.51124245;0.0310444;0.031132534;0.031350587;0.032245647
465.37;0.50112593;0.030644532;0.030532952;0.030761877;0.03100538
465.83;0.5109068;0.031360112;0.031472288;0.031616446;0.031954568
466.3;0.5150346;0.030855881;0.03134534;0.03140044;0.032255415
466.76;0.5159645;0.03129192;0.031399716;0.031617906;0.032481503
467.22;0.51350063;0.030953487;0.03146547;0.031331703;0.032063976
467.69;0.52442336;0.03166719;0.032007493;0.032019433;0.032994375
468.15;0.5159853;0.031226907;0.03145136;0.03138121;0.032166272
468.61;0.5173483;0.03107431;0.031632584;0.03141858;0.03236853
469.08;0.5247852;0.03184802;0.031719226;0.03171596;0.03263892
469.54;0.5342022;0.03274459;0.032696977;0.032588635;0.033464085
470.01;0.53378785;0.032741185;0.032981697;0.032883942;0.03347613
470.47;0.5294214;0.032265127;0.03223143;0.032409664;0.03294702
470.93;0.5238896;0.031502586;0.031888515;0.031704478;0.03290744
471.4;0.51998776;0.03152328;0.03162151;0.031746708;0.032898605
471.86;0.5273711;0.03170752;0.032090373;0.032216627;0.032968722
472.33;0.5221047;0.031170906;0.031101877;0.03170238;0.03220709
472.79;0.5185132;0.031145262;0.031391364;0.031466685;0.032148734
473.26;0.53944665;0.032459266;0.033095904;0.03294979;0.03374001
473.72;0.52186865;0.031752136;0.03179691;0.03185368;0.032749742
474.18;0.52059263;0.031772487;0.031811524;0.031600516;0.032544002
474.65;0.52644384;0.031530216;0.03216738;0.031714167;0.03276534
475.11;0.52265406;0.03150114;0.031932976;0.031924713;0.03261657
475.58;0.5160576;0.030617481;0.030559756;0.030700965;0.031295385
476.04;0.5202884;0.031359263;0.03107465;0.031352606;0.03196232
476.51;0.5198869;0.031097028;0.03129734;0.031359132;0.03171758
476.97;0.5078439;0.030403009;0.030807756;0.030691816;0.031373512
477.43;0.50449723;0.030703945;0.030739013;0.030721879;0.031575147
477.9;0.5083784;0.030821102;0.031054195;0.031060012;0.031753056
478.36;0.5117631;0.030727534;0.031140815;0.031114934;0.032081243
478.83;0.5123226;0.031096434;0.03133087;0.031222863;0.031868737
479.29;0.5187097;0.03153037;0.03182419;0.031605825;0.03254504
479.76;0.51408476;0.031001432;0.03136301;0.031481422;0.032241505
480.22;0.5074876;0.030592106;0.030873002;0.030557573;0.031702552
480.69;0.5156328;0.03095231;0.031202408;0.031348124;0.032063708
481.15;0.529621;0.03228066;0.032242846;0.032390162;0.0331522
481.62;0.52189976;0.031855036;0.03178163;0.03178976;0.032623757
482.08;0.5184834;0.031319898;0.0317778;0.031773727;0.03239732
482.55;0.5453042;0.032442465;0.032926302;0.032726455;0.033884782
483.01;0.5440945;0.032652248;0.03301398;0.032825515;0.033865903
483.48;0.55475473;0.033465713;0.033884745;0.033846404;0.034594294
483.94;0.54022086;0.032799173;0.033049397;0.033072937;0.03400882
484.41;0.55299336;0.033202715;0.03342256;0.03366481;0.03455031
484.87;0.57790995;0.034910556;0.035344284;0.035258442;0.036194682
485.34;0.57760024;0.035000075;0.035846464;0.03534839;0.036034923
485.8;0.5735783;0.034558833;0.035083428;0.035145864;0.035690855
486.27;0.55934775;0.033792797;0.034207363;0.03409326;0.035229746
486.73;0.5525961;0.033203047;0.03340946;0.03321432;0.034507547
487.2;0.5256328;0.031372387;0.03143125;0.031515595;0.03234091
487.66;0.5125301;0.030601073;0.030935654;0.03086627;0.0318382
488.13;0.52211064;0.031500597;0.031621218;0.031554464;0.03259146
488.59;0.52097183;0.031568673;0.031834066;0.031628657;0.032532576
489.06;0.5246674;0.031933352;0.031737424;0.032147616;0.032985777
489.53;0.5285631;0.032124642;0.032197755;0.03229768;0.03327144
489.99;0.5185277;0.031261716;0.031734835;0.031576123;0.032395557
490.46;0.5470506;0.03320306;0.033648055;0.03341596;0.034340687
490.92;0.5551962;0.03325147;0.033406056;0.033374216;0.034583602
491.39;0.5380469;0.032390784;0.032492362;0.032455146;0.033700723
491.85;0.53967714;0.032817814;0.032903347;0.032903507;0.03392872
492.32;0.5439925;0.03292765;0.033391215;0.03324524;0.034139257
492.78;0.5443722;0.032999165;0.033421345;0.033321682;0.034023624
493.25;0.52256835;0.031884402;0.031947106;0.03191926;0.032703083
493.72;0.51979476;0.031070275;0.03129216;0.03134553;0.03213626
494.18;0.531047;0.032017194;0.032348044;0.032426562;0.033242464
494.65;0.5314055;0.03241365;0.03264726;0.03283331;0.03347927
495.11;0.5336291;0.032111306;0.03245521;0.032520078;0.033175703
495.58;0.5381021;0.032553982;0.032749303;0.032652028;0.03350101
496.05;0.532785;0.03261641;0.03276651;0.032687373;0.033495635
496.51;0.54600286;0.032809343;0.033190016;0.033121865;0.034069728
496.98;0.55266356;0.033536624;0.03382994;0.03377168;0.03469342
497.44;0.56057197;0.03417588;0.034403317;0.034352135;0.03520083
497.91;0.55014604;0.033735693;0.033892818;0.03395663;0.03469719
498.38;0.5574973;0.03429795;0.034412492;0.034256;0.035221033
498.84;0.5722057;0.03474563;0.035119552;0.035085484;0.036194813
499.31;0.572714;0.034871865;0.035325505;0.035303243;0.036222473
499.78;0.57405055;0.035167772;0.03520949;0.035108507;0.03643775
500.24;0.58219326;0.035627056;0.03594563;0.035563637;0.03702366
500.71;0.57368535;0.03462968;0.03521923;0.03487185;0.036082853
501.17;0.5658448;0.034548856;0.034703653;0.03450937;0.0354683
501.64;0.5722347;0.03419992;0.034640383;0.03442184;0.035497714
502.11;0.5727176;0.034833975;0.034727737;0.034727756;0.03597681
502.57;0.56803536;0.03473086;0.034645785;0.034661964;0.035569705
503.04;0.5594937;0.033494696;0.03405834;0.033813544;0.03485781
503.51;0.55783534;0.033333506;0.033732;0.033465344;0.034644697
503.97;0.56413376;0.034371898;0.034383386;0.034181114;0.035181884
504.44;0.5594068;0.034100212;0.034333035;0.034268487;0.03536582
504.91;0.5544871;0.03373611;0.034017336;0.03392855;0.035229
505.37;0.5641247;0.033976957;0.033992514;0.0337856;0.034944754
505.84;0.55731785;0.03347489;0.033335675;0.033449173;0.03443486
506.31;0.5655369;0.034263548;0.034358945;0.034508657;0.035407685
506.77;0.56876296;0.03466874;0.03500062;0.03465481;0.035972904
507.24;0.56846654;0.034839686;0.03513954;0.034604747;0.03588882
507.71;0.5679484;0.034554448;0.034840394;0.03467737;0.03569728
508.18;0.5771922;0.034871265;0.03508586;0.0350825;0.036220346
508.64;0.57134116;0.034715053;0.034820106;0.03466678;0.035872195
509.11;0.5615209;0.03427426;0.034225415;0.03432893;0.035612274
509.58;0.55515736;0.033780187;0.03388658;0.03376288;0.03530083
510.04;0.55685043;0.033650875;0.033934727;0.033683807;0.03480826
510.51;0.5666098;0.034336515;0.034510758;0.0344631;0.035539225
510.98;0.56626266;0.034372855;0.034391686;0.034261756;0.035439257
511.45;0.5636599;0.034237925;0.034267392;0.03418722;0.035222966
511.91;0.5689486;0.034689967;0.0347583;0.034782466;0.03595238
512.38;0.5766736;0.035269663;0.035522956;0.03532339;0.03650082
512.85;0.57700235;0.03526804;0.03579396;0.03557381;0.036361147
513.31;0.5764989;0.034476027;0.035251297;0.0348141;0.035844855
513.78;0.5804835;0.03498802;0.03557155;0.0352426;0.03638861
514.25;0.58032256;0.035432912;0.035704415;0.035474107;0.03673513
514.72;0.58187616;0.035624187;0.03573237;0.035760146;0.036898658
515.18;0.5887176;0.036013126;0.03625095;0.036166612;0.03739816
515.65;0.598626;0.036680758;0.036773853;0.03683803;0.03788448
516.12;0.5853914;0.03572593;0.03608812;0.035983667;0.03707315
516.59;0.59405893;0.036131226;0.0366044;0.03631148;0.037507996
517.05;0.6054278;0.03707577;0.03731098;0.03723033;0.038419854
517.52;0.5844429;0.03557266;0.035812084;0.035747044;0.036742765
517.99;0.5579242;0.03387121;0.034257006;0.034172475;0.035200126
518.46;0.5484397;0.033265702;0.033897176;0.03354037;0.03488784
518.93;0.55760956;0.0339302;0.034177385;0.033918735;0.03506517
519.39;0.54773337;0.033271242;0.033307947;0.03317849;0.034255974
519.86;0.54786134;0.03352608;0.033650357;0.03354957;0.03473285
520.33;0.553628;0.034065116;0.034148525;0.03397864;0.03530716
520.8;0.56628984;0.034784056;0.034964185;0.034664895;0.03599398
521.27;0.5679533;0.03452642;0.034673866;0.034755927;0.03562255
521.73;0.5652323;0.034301218;0.034625337;0.034906216;0.035636798
522.2;0.57166445;0.034733035;0.035200033;0.035292055;0.03630604
522.67;0.5739432;0.035375472;0.03548014;0.03505008;0.03650756
523.14;0.56907004;0.034880575;0.03537103;0.03489993;0.036210224
523.61;0.5676865;0.034666695;0.03518449;0.035207294;0.03618062
524.07;0.56927747;0.034811843;0.03519767;0.03494741;0.036011033
524.54;0.57694334;0.03512538;0.035808705;0.035338204;0.036607742
525.01;0.5815345;0.035634406;0.036186293;0.035749625;0.037122704
525.48;0.59083587;0.03612089;0.036562774;0.036091395;0.03711519
525.95;0.59899986;0.036596626;0.036954593;0.036876198;0.037680678
526.42;0.5861682;0.036100052;0.03642383;0.036185246;0.037333384
526.88;0.5916338;0.036285244;0.036621433;0.036074635;0.037489437
527.35;0.58613276;0.035803076;0.036262147;0.03570575;0.03715501
527.82;0.5732235;0.035139836;0.035515692;0.035171986;0.036455523
528.29;0.56163853;0.03450352;0.034862645;0.03465975;0.035652496
528.76;0.5641107;0.034307264;0.034919724;0.034629967;0.03575195
529.23;0.5709447;0.03459004;0.034868088;0.034674183;0.035889972
529.7;0.5774705;0.035497956;0.03563775;0.03547471;0.036722593
530.16;0.5878746;0.03628292;0.036715634;0.036596507;0.037767913
530.63;0.58520275;0.03617792;0.036559813;0.036548518;0.03768465
531.1;0.59057385;0.03682688;0.0365236;0.036818318;0.037822433
531.57;0.59977096;0.037263807;0.037459683;0.037206702;0.03842272
532.04;0.60168064;0.037118595;0.037569404;0.037100036;0.038516756
532.51;0.5988356;0.037052542;0.03722201;0.036960524;0.03840348
532.98;0.6040887;0.03707234;0.03769937;0.03727579;0.038533952
533.45;0.5994438;0.03671065;0.037092187;0.036812384;0.037981384
533.92;0.5884323;0.03615465;0.03659787;0.03609394;0.037422795
534.38;0.5932011;0.036375612;0.03677475;0.036260046;0.037703473
534.85;0.5918285;0.036283735;0.036520813;0.03632565;0.037782483
535.32;0.59268504;0.036684524;0.036801424;0.03660747;0.037938166
535.79;0.5882327;0.03658767;0.036582567;0.036044408;0.03778491
536.26;0.5935246;0.03679669;0.037091494;0.03675887;0.038294066
536.73;0.6074221;0.03765643;0.038133807;0.03779593;0.038926214
537.2;0.6033118;0.03731872;0.03776949;0.037247993;0.038638506
537.67;0.59596103;0.036772292;0.037133887;0.03693589;0.038330764
538.14;0.60598147;0.037420735;0.037553936;0.03740007;0.038695972
538.61;0.5993666;0.037139457;0.037125252;0.036948547;0.038265973
539.08;0.61353767;0.037991818;0.03832153;0.037853792;0.039418295
539.55;0.6070755;0.03760917;0.038018733;0.03768661;0.039075166
540.02;0.60028493;0.036834333;0.037126254;0.0368302;0.038157556
540.49;0.61561745;0.03765842;0.037947465;0.03794011;0.039141268
540.96;0.6180269;0.037906516;0.038200345;0.038229506;0.03938795
541.43;0.6056445;0.03719375;0.03748985;0.037451945;0.03891847
541.89;0.59309494;0.036370613;0.03661324;0.036532633;0.038097102
542.36;0.6034407;0.03714017;0.037445575;0.037298154;0.03859768
542.83;0.6061809;0.037726317;0.0379582;0.037850752;0.038883537
543.3;0.60547984;0.037620466;0.037779957;0.037472658;0.038576603
543.77;0.60676974;0.0374688;0.037531655;0.037675038;0.03864429
544.24;0.6097393;0.037919365;0.03799012;0.0379432;0.039203484
544.71;0.60072815;0.037137363;0.037463136;0.03712525;0.038478713
545.18;0.6003125;0.03680179;0.037417125;0.036949493;0.038247652
545.65;0.62022805;0.03845188;0.03878584;0.038485676;0.040007353
546.12;0.6083479;0.037562586;0.037804943;0.03785759;0.038917772
546.59;0.6162571;0.038106374;0.038511693;0.03840227;0.03959777
547.06;0.6259718;0.038932446;0.039180044;0.039105218;0.040648583
547.53;0.61117005;0.037561916;0.03789257;0.03743081;0.039066017
548;0.621744;0.03858977;0.038851976;0.03860576;0.039992083
548.47;0.6170819;0.03842637;0.038586393;0.03876954;0.03999006
548.94;0.60815316;0.037571605;0.037775397;0.03769345;0.039077867
549.41;0.61545485;0.0380255;0.038443886;0.038216814;0.039577644
