Name;spectrum_20140711_1722139,csv;spectrum_20140711_1722141,csv;;;;;;;;;;;;;;;;
Time;20140711_1722139;20140711_1722141;;;;Configuración 1;Tolerancia;0,08;;;;;Configuración 2;Tolerancia;0,08;;;
732,39;0,73978776;0,04365681;;;;;;;;;;;;;;;;
732,88;0,72055405;0,042788498;;;;;;;;;;;;;;;;
733,36;0,7380993;0,04447867;;;;;;;;;;;;;;;;
733,85;0,7347257;0,04307857;;;;;;;;;;;;;;;;
734,33;0,7577661;0,043776255;;;;;;;;;;;;;;;;
734,82;0,76693684;0,045569897;;;;;;;;;;;;;;;;
735,3;0,76804465;0,044826902;;;;;;;;;;;;;;;;
735,79;0,78315926;0,046017874;;;;;;;;;;;;;;;;
736,28;0,79050815;0,046362203;;;;;;;;;;;;;;;;
736,76;0,78916854;0,045217842;;;;;;;;;;;;;;;;
737,25;0,78827035;0,046468426;;;;;;;;;;;;;;;;
737,73;0,7817403;0,045743667;;;;;;;;;;;;;;;;
738,22;0,7909118;0,04661561;;;;;;;;;;;;;;;;
738,7;0,78536206;0,04608401;;;;;;;;;;;;;;;;
739,19;0,78053653;0,045403745;;;;;;;;;;;;;;;;
739,68;0,78367513;0,045695577;;;;;;;;;;;;;;;;
740,16;0,77697253;0,046641123;;;;;;;;;;;;;;;;
740,65;0,7878154;0,046326805;;;;;;;;;;;;;;;;
741,14;0,791077;0,045723476;;;;;;;;;;;;;;;;
741,62;0,790626;0,046262015;;;;;;;;;;;;;;;;
742,11;0,783978;0,046097264;;;;;;;;;;;;;;;;
742,59;0,7855967;0,046570495;;;;;;;;;;;;;;;;
743,08;0,7803313;0,0469129;;;;;;;;;;;;;;;;
743,57;0,7895327;0,047086623;;;;;;;;;;;;;;;;
744,05;0,78923386;0,047716662;;;;;;;;;;;;;;;;
744,54;0,7945085;0,04688779;;;;;;;;;;;;;;;;
745,03;0,78984076;0,047214955;;;;;;;;;;;;;;;;
745,51;0,7964023;0,0469042;;;;;;;;;;;;;;;;
746;0,8020487;0,04684307;;;;;;;;;;;;;;;;
746,49;0,7897554;0,046777364;;;;;;;;;;;;;;;;
746,97;0,79463154;0,04647795;;;;;;;;;;;;;;;;
747,46;0,8054297;0,046946622;;;;;;;;;;;;;;;;
747,95;0,8253612;0,04832773;;;;;;;;;;;;;;;;
748,43;0,80544263;0,047856133;;;;;;;;;;;;;;;;
748,92;0,80707085;0,048249733;;;;;;;;;;;;;;;;
749,41;0,815191;0,048272274;;;;;;;;;;;;;;;;
749,89;0,8078324;0,048291963;;;;;;;;;;;;;;;;
750,38;0,81745183;0,047627077;;;;;;;;;;;;;;;;
750,87;0,80916876;0,048193093;;;;;;;;;;;;;;;;
751,35;0,8081699;0,047955163;;;;;;;;;;;;;;;;
751,84;0,82165384;0,048499223;;;;;;;;;;;;;;;;
752,33;0,8155191;0,048122328;;;;;;;;;;;;;;;;
752,82;0,8018221;0,04801428;;;;;;;;;;;;;;;;
753,3;0,8147955;0,047218088;;;;;;;;;;;;;;;;
753,79;0,81584734;0,047709502;;;;;;;;;;;;;;;;
754,28;0,81559753;0,048915334;;;;;;;;;;;;;;;;
754,76;0,82656354;0,049099643;;;;;;;;;;;;;;;;
755,25;0,82585776;0,048288047;;;;;;;;;;;;;;;;
755,74;0,81670105;0,04893903;;;;;;;;;;;;;;;;
756,23;0,82380855;0,04986782;;;;;;;;;;;;;;;;
756,71;0,83764637;0,050031465;;;;;;;;;;;;;;;;
757,2;0,83654076;0,04935573;;;;;;;;;;;;;;;;
757,69;0,8577083;0,049915623;;;;;;;;;;;;;;;;
758,18;0,90278643;0,051489998;;;;;;;;;;;;;;;;
758,66;0,985799;0,05734835;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
762,08;0,8778948;0,054204173;;;;;;;;;;;;;;;;
762,57;0,7075629;0,044470645;;;;;;;;;;;;;;;;
763,06;0,6428881;0,041158944;;;;;;;;;;;;;;;;
763,54;0,6707292;0,04235684;;;;;;;;;;;;;;;;
764,03;0,69341785;0,04188157;;;;;;;;;;;;;;;;
764,52;0,6911339;0,04250123;;;;;;;;;;;;;;;;
765,01;0,63688713;0,038533073;;;;;;;;;;;;;;;;
765,5;0,6327823;0,038824793;;;;;;;;;;;;;;;;
765,98;0,61596626;0,03692268;;;;;;;;;;;;;;;;
766,47;0,64064;0,039290708;;;;;;;;;;;;;;;;
766,96;0,6526141;0,04095661;;;;;;;;;;;;;;;;
767,45;0,6636788;0,040351268;;;;;;;;;;;;;;;;
767,94;0,7013814;0,042451717;;;;;;;;;;;;;;;;
768,43;0,7206949;0,043043442;;;;;;;;;;;;;;;;
768,92;0,7432456;0,04215272;;;;;;;;;;;;;;;;
769,4;0,7748121;0,0465454;;;;;;;;;;;;;;;;
769,89;0,7980957;0,047729984;;;;;;;;;;;;;;;;
770,38;0,80261153;0,04842654;;;;;;;;;;;;;;;;
770,87;0,81245244;0,049062088;;;;;;;;;;;;;;;;
771,36;0,8356254;0,049329128;;;;;;;;;;;;;;;;
771,85;0,838041;0,051737286;;;;;;;;;;;;;;;;
772,34;0,8463715;0,05109345;;;;;;;;;;;;;;;;
772,83;0,860641;0,05199435;;;;;;;;;;;;;;;;
773,31;0,84576184;0,04967877;;;;;;;;;;;;;;;;
773,8;0,8475604;0,050181895;;;;;;;;;;;;;;;;
774,29;0,86440754;0,05083251;;;;;;;;;;;;;;;;
774,78;0,851391;0,051737625;;;;;;;;;;;;;;;;
775,27;0,85010487;0,05124002;;;;;;;;;;;;;;;;
775,76;0,85356104;0,051248975;;;;;;;;;;;;;;;;
776,25;0,8695562;0,05273913;;;;;;;;;;;;;;;;
776,74;0,8466773;0,04855133;;;;;;;;;;;;;;;;
777,23;0,8611431;0,050537236;;;;;;;;;;;;;;;;
777,72;0,8535824;0,05141758;;;;;;;;;;;;;;;;
778,21;0,8550879;0,051965773;;;;;;;;;;;;;;;;
778,69;0,85120213;0,048376653;;;;;;;;;;;;;;;;
779,18;0,8668176;0,05248172;;;;;;;;;;;;;;;;
779,67;0,86703676;0,052786265;;;;;;;;;;;;;;;;
780,16;0,8622775;0,051412694;;;;;;;;;;;;;;;;
780,65;0,86397463;0,05217828;;;;;;;;;;;;;;;;
781,14;0,8730343;0,052709013;;;;;;;;;;;;;;;;
781,63;0,86699617;0,051605027;;;;;;;;;;;;;;;;
782,12;0,8796281;0,053548977;;;;;;;;;;;;;;;;
782,61;0,86261386;0,05350195;;;;;;;;;;;;;;;;
783,1;0,8686885;0,05238689;;;;;;;;;;;;;;;;
783,59;0,8877273;0,053323776;;;;;;;;;;;;;;;;
784,08;0,8687326;0,053331967;;;;;;;;;;;;;;;;
784,57;0,8895896;0,05423552;;;;;;;;;;;;;;;;
785,06;0,8899474;0,053604502;;;;;;;;;;;;;;;;
785,55;0,88865477;0,054363873;;;;;;;;;;;;;;;;
786,04;0,8787302;0,052492637;;;;;;;;;;;;;;;;
786,53;0,89006007;0,053126816;;;;;;;;;;;;;;;;
787,02;0,8916197;0,05379692;;;;;;;;;;;;;;;;
787,51;0,89325;0,053422906;;;;;;;;;;;;;;;;
788;0,9014337;0,055373795;;;;;;;;;;;;;;;;
788,49;0,89255637;0,05439427;;;;;;;;;;;;;;;;
788,98;0,90416276;0,053941485;;;;;;;;;;;;;;;;
789,47;0,8939817;0,054244053;;;;;;;;;;;;;;;;
789,96;0,9099594;0,05517549;;;;;;;;;;;;;;;;
790,45;0,896732;0,05479907;;;;;;;;;;;;;;;;
790,94;0,896035;0,054654427;;;;;;;;;;;;;;;;
791,43;0,89095646;0,053268235;;;;;;;;;;;;;;;;
791,92;0,8941668;0,0540261;;;;;;;;;;;;;;;;
792,41;0,8937046;0,053722598;;;;;;;;;;;;;;;;
792,91;0,9082876;0,05653251;;;;;;;;;;;;;;;;
793,4;0,89445186;0,054797497;;;;;;;;;;;;;;;;
793,89;0,8927629;0,054256145;;;;;;;;;;;;;;;;
794,38;0,8949237;0,05452319;;;;;;;;;;;;;;;;
794,87;0,88879246;0,055081744;;;;;;;;;;;;;;;;
795,36;0,8878355;0,054024637;;;;;;;;;;;;;;;;
795,85;0,88947374;0,052121315;;;;;;;;;;;;;;;;
796,34;0,87093437;0,051986795;;;;;;;;;;;;;;;;
796,83;0,8852777;0,053741515;;;;;;;;;;;;;;;;
797,32;0,88099235;0,053204373;;;;;;;;;;;;;;;;
797,81;0,8905645;0,05363033;;;;;;;;;;;;;;;;
798,3;0,88856876;0,051677734;;;;;;;;;;;;;;;;
798,8;0,88545895;0,05309006;;;;;;;;;;;;;;;;
799,29;0,89472675;0,055213936;;;;;;;;;;;;;;;;
799,78;0,901155;0,054255154;;;;;;;;;;;;;;;;
800,27;0,90515214;0,05521491;;;;;;;;;;;;;;;;
800,76;0,9094014;0,05573693;;;;;;;;;;;;;;;;
801,25;0,9085007;0,055608783;;;;;;;;;;;;;;;;
801,74;0,899494;0,055038646;;;;;;;;;;;;;;;;
802,24;0,90101707;0,054069266;;;;;;;;;;;;;;;;
802,73;0,90376306;0,053544477;;;;;;;;;;;;;;;;
803,22;0,9017774;0,05573598;;;;;;;;;;;;;;;;
803,71;0,90371627;0,056401785;;;;;;;;;;;;;;;;
804,2;0,90245044;0,05594078;;;;;;;;;;;;;;;;
804,69;0,8967449;0,055592407;;;;;;;;;;;;;;;;
805,18;0,89882094;0,054193337;;;;;;;;;;;;;;;;
805,68;0,9021077;0,05589741;;;;;;;;;;;;;;;;
806,17;0,9022352;0,055976182;;;;;;;;;;;;;;;;
806,66;0,9058061;0,057357475;;;;;;;;;;;;;;;;
807,15;0,9077798;0,05662818;;;;;;;;;;;;;;;;
807,64;0,9204722;0,056870632;;;;;;;;;;;;;;;;
808,14;0,92122734;0,056136865;;;;;;;;;;;;;;;;
808,63;0,9315559;0,05760087;;;;;;;;;;;;;;;;
809,12;0,93419397;0,057703126;;;;;;;;;;;;;;;;
809,61;0,9430517;0,057335384;;;;;;;;;;;;;;;;
810,1;0,94624543;0,059196282;;;;;;;;;;;;;;;;
810,6;0,94648993;0,059534192;;;;;;;;;;;;;;;;
811,09;0,9599716;0,059794314;;;;;;;;;;;;;;;;
811,58;0,95589036;0,060629375;;;;;;;;;;;;;;;;
812,07;0,9619672;0,061515663;;;;;;;;;;;;;;;;
812,56;0,9752355;0,060175095;;;;;;;;;;;;;;;;
813,06;0,98660934;0,060321987;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
816,01;0,9766995;0,057474963;;;;;;;;;;;;;;;;
816,5;0,94981927;0,058141977;;;;;;;;;;;;;;;;
817;0,9454114;0,060570944;;;;;;;;;;;;;;;;
817,49;0,9290321;0,05855683;;;;;;;;;;;;;;;;
817,98;0,90915364;0,05404323;;;;;;;;;;;;;;;;
818,48;0,89799243;0,055188667;;;;;;;;;;;;;;;;
818,97;0,8679778;0,05316625;;;;;;;;;;;;;;;;
819,46;0,8699557;0,053946722;;;;;;;;;;;;;;;;
819,95;0,8761559;0,0555746;;;;;;;;;;;;;;;;
820,45;0,8460848;0,05334888;;;;;;;;;;;;;;;;
820,94;0,86006415;0,053989224;;;;;;;;;;;;;;;;
